label,artist_names,params,img,周播放冠军次数：,上榜周数,,2019-02-07,2019-02-14,2019-02-21,2019-02-28,2019-03-07,2019-03-14,2019-03-28,2019-04-04,2019-04-11,2019-04-18,2019-04-25,2019-05-02,2019-05-09,2019-05-16,2019-05-23,2019-05-30,2019-06-06,2019-06-13,2019-06-20,2019-06-27,2019-07-04,2019-07-11,2019-07-18,2019-07-25,2019-08-01,2019-08-08,2019-08-15,2019-08-22,2019-08-29,2019-09-05,2019-09-12,2019-09-19,2019-09-26,2019-10-03,2019-10-10,2019-10-17,2019-10-24,2019-10-31,2019-11-07,2019-11-14,2019-11-21,2019-11-28,2019-12-05,2019-12-12,2019-12-19,2019-12-26,2020-01-02,2020-01-09,2020-01-16,2020-01-23,2020-01-30,2020-02-06,2020-02-13,2020-02-20,2020-02-27,2020-03-05,2020-03-12,2020-03-19,2020-03-26,2020-04-02,2020-04-09,2020-04-16,2020-04-23,2020-04-30,2020-05-07,2020-05-14,2020-05-21,2020-05-28,2020-06-04,2020-06-11,2020-06-18,2020-06-25,2020-07-02,2020-07-09,2020-07-16,2020-07-23,2020-07-30,2020-08-06,2020-08-13,2020-08-20,2020-08-27,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-01,2020-10-08,2020-10-15,2020-10-22,2020-10-29,2020-11-05,2020-11-12,2020-11-19,2020-11-26,2020-12-03,2020-12-10,2020-12-17,2020-12-24,2020-12-31,2021-01-07,2021-01-14,2021-01-21,2021-01-28,2021-02-04,2021-02-11,2021-02-18,2021-02-25,2021-03-04,2021-03-11,2021-03-18,2021-03-25,2021-04-01,2021-04-08,2021-04-15,2021-04-22,2021-04-29,2021-05-06,2021-05-13,2021-05-20,2021-05-27,2021-06-03,2021-06-10,2021-06-17,2021-06-24,2021-07-01,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-05,2021-08-12,2021-08-19,2021-08-26,2021-09-02,2021-09-09,2021-09-16,2021-09-23,2021-09-30,2021-10-07,2021-10-14,2021-10-21,2021-10-28,2021-11-04,2021-11-11,2021-11-18,2021-11-25,2021-12-02,2021-12-09,2021-12-16,2021-12-23,2021-12-30,2022-01-06,2022-01-13,2022-01-20,2022-01-27,2022-02-03,2022-02-10,2022-02-17,2022-02-24,2022-03-03,2022-03-10,2022-03-17
/g/11bxfydwy1,Maor Gamliel,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190510:20190516:il,https://i.ytimg.com/vi/9MBWh3nmwDM/default.jpg,0,4,10-,,0,0,0,0,0,0,0,0,0,0,0,0,422105,785148,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1056128,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005,1359005
/m/0s8yg6_,GIMS,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190510:20190516:il,https://i.ytimg.com/vi/4j725wScY0E/default.jpg,0,49,40+,,0,0,0,0,0,0,0,0,0,0,0,0,366281,751601,1083405,1391944,1669686,1959346,2263955,2570812,2894615,3233030,3563070,3918693,4272520,4639418,5017684,5402508,5762110,6093027,6406979,6717177,7015130,7294484,7622915,7949670,8276464,8598806,8903041,9189651,9469904,9742743,10002157,10239371,10471963,10678111,10678111,10678111,10678111,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,10888474,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11137292,11473478,11819109,12189536,12555220,12880023,13229073,13566298,13890477,14201770,14519677,14840190,15145481,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768,15440768
/g/11fjxyjv9l,Kobi Marimi,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190510:20190516:il,https://i.ytimg.com/vi/MNZoSbbNOUg/default.jpg,0,2,10-,,0,0,0,0,0,0,0,0,0,0,0,0,351009,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105,740105
/m/01tv52j,Sherine,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190510:20190516:il,https://i.ytimg.com/vi/xX-bprr9rFo/default.jpg,0,38,30+,,0,0,0,0,0,0,0,0,0,0,0,0,202925,473376,760430,1082633,1502486,1931083,2354050,2787666,3202854,3592468,3944500,4268358,4584674,4882177,5194236,5504908,5799964,6105096,6397258,6676311,6942379,7209583,7453643,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7684900,7970053,8650635,9240716,9841152,10389551,10848782,11327600,11759207,12178800,12606683,13039926,13446818,13842355,14198901
/m/04dl3d,Zohar Argov,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190510:20190516:il,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpSAIvw3bBynfijsVgItIoOLbHVPkDdXCVcQ&usqp=CAU,0,79,70+,,0,0,0,0,0,0,0,0,0,0,0,0,194899,424546,643772,882151,1111186,1355375,1600802,1852689,2107227,2370237,2652803,2970934,3264502,3483866,3483866,3483866,3697466,3956764,4204097,4461053,4681727,4681727,4943419,5186845,5437578,5719093,6011559,6300892,6563359,6846368,7116710,7388723,7657046,7924897,8177606,8451232,8739760,8998644,9265950,9530932,9797558,10056428,10312597,10568164,10802666,11073578,11363971,11709309,12024629,12284265,12591554,12837887,13118012,13383714,13652426,13652426,13652426,13652426,13652426,13652426,13652426,13652426,13924887,13924887,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14205325,14464763,14718649,14967381,15219251,15463498,15705477,15950096,16203700,16475515,16738454,17004896,17244239,17489246,17731001,17976886,18214628,18214628,18449005,18695528,18944315,19206926,19488759,19767849,20039536,20320811,20598515
/m/0hzrhcm,Farruko,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190510:20190516:il,https://i.ytimg.com/vi/y8trd3gjJt0/default.jpg,0,6,10-,,0,0,0,0,0,0,0,0,0,0,0,0,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,193021,456579,701185,969879,1213005,1213005,1213005,1213005,1458543,1458543,1458543,1458543,1458543,1458543,1458543,1458543,1458543,1458543,1458543
/g/11fl80ggsm,מאור אדרי,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://i.ytimg.com/vi/GUJqnGvrVBQ/default.jpg,0,3,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,658238,1175769,1175769,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380,1754380
/m/01vs_v8,Madonna,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://i.ytimg.com/vi/VG3WkiL0d_U/default.jpg,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861,598861
/g/11fjtyp1vb,Duncan Laurence,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://i.ytimg.com/vi/51u5fnyrGj4/default.jpg,0,2,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,499729,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977,775977
/g/11fjx9_np8,Mahmood,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://i.ytimg.com/vi/22lISUXgSUw/default.jpg,0,25,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,493529,1195595,1970813,2769478,3711199,4811713,5946474,7022512,7958796,8768191,9633155,10359263,10984393,11597479,12145372,12607604,13184364,13649243,14052385,14419729,14705090,15030061,15298374,15536338,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997,15769997
/m/01ssf9t,DJ Khaled,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://i.ytimg.com/vi/3CxtK7-XtE0/default.jpg,0,2,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,404056,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104,655104
/m/041735y,Hatikva 6,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://i.ytimg.com/vi/oZ05DVEE1JE/default.jpg,0,23,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,289239,576639,830750,830750,830750,1051330,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1268971,1596261,1914961,2227747,2529793,2529793,2529793,2529793,2529793,2529793,2529793,2529793,2529793,2529793,2894505,3191206,3438647,3674350,3943638,4214315,4473516,4473516,4473516,4473516,4473516,4473516,4473516,4473516,4732332,4732332,4732332,4732332,4732332,4732332,4732332,4732332,4964963,5202601,5202601,5202601,5202601,5202601,5202601,5202601,5202601,5202601,5202601,5202601,5202601,5461012,5718543,5985135,6233235,6233235,6233235,6233235,6233235,6233235,6233235,6233235,6233235
/g/11g6xkk1hs,Quavo,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190517:20190523:il,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpSAIvw3bBynfijsVgItIoOLbHVPkDdXCVcQ&usqp=CAU,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358,233358
/g/11df23gcg4,אלעד לוי וליהי בנין,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190524:20190530:il,https://i.ytimg.com/vi/YQhPJ99pXkg/default.jpg,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917,403917
/g/11gf9ppvrt,עדן מאירי,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190524:20190530:il,https://i.ytimg.com/vi/yWDIcIVSsxM/default.jpg,0,46,40+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235933,473852,473852,473852,473852,473852,473852,473852,473852,473852,473852,473852,473852,708800,931323,931323,931323,1228182,1476534,1698657,1959842,2186818,2186818,2186818,2186818,2186818,2186818,2407552,2690563,3004026,3295454,3545262,3781488,4203133,4683885,5074793,5437480,5788082,6094967,6357373,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,6590808,7517380,8443556,9433462,10378131,11490109,12590993,13829447,15053139,16166723,17214519,18294741,19297653,20136677,21127376,22026493,22908322,23811946,24636921,25407206,26154227,26826168,27478471,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346,28187346
/g/11c1mztgt7,Nasrin Kadri,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190531:20190606:il,https://i.ytimg.com/vi/TbfxaH6D-SY/default.jpg,0,6,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471045,1020442,1558469,2078393,2579872,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313,3046313
/g/11gtzdx4gr,Hamo Bika,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190531:20190606:il,https://i.ytimg.com/vi/-S07ecnxWhc/default.jpg,0,50,50+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433225,937405,1663945,2169329,2645089,3076684,3486362,3857456,4203639,4203639,4538055,5141851,5786238,6454869,7127784,7757563,8344882,8913640,9447514,9955105,10423811,10854050,11288890,11713338,12089122,12470931,12816598,13144254,13451464,13794420,14073589,14326797,14567306,14800402,15043423,15468885,15778899,16350780,16919293,17419709,18121852,18121852,18121852,18121852,18642221,19200685,19697209,20017710,20545432,21255159,22053771,22899402,23638557,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026,24346026
/m/0wyylr2,Diamond Platnumz,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20190531:20190606:il,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpSAIvw3bBynfijsVgItIoOLbHVPkDdXCVcQ&usqp=CAU,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653,219653
